"year";"season";"gid";"designation";"female_gid";"female_preferred_name";"female_designation";"female_seed_source_name";"male_gid";"male_preferred_name";"male_designation";"male_seed_source_name";"plot_number";"seed_number";"breeder";"program_name";"ecosystem_program_name";"trait_team";"research_group";"division"
2011;"DS";3256086;"IR 95948";3117402;"IRRI 154/IRRI 146";"IR 93693";"A10WSC-112";462373;"IR 71700-247-1-1-2";;"HB4397";"A11DMC-502";308;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256085;"IR 95947";3117401;"IRRI 154/IR 68450-36-3-2-2-3";"IR 93692";"A10WSC-110";1253989;"IRRI 154";;"HB4345";"A11DMC-501";295;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256084;"IR 95946";3117400;"IRRI 154/IR 65482-4-136-2-2-B";"IR 93691";"A10WSC-109";863057;"IRRI 143";;"HB4339";"A11DMC-500";194;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256083;"IR 95945";3117399;"IRRI 154/IR 02W101";"IR 93690";"A10WSC-108";1111266;"IRRI 146";;"HB4338";"A11DMC-499";402;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256082;"IR 95944";3117398;"IRRI 154/CIHERANG";"IR 93689";"A10WSC-107";506267;"IR 00A117";;"HB4331";"A11DMC-498";303;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256081;"IR 95943";3117397;"IRRI 154/BR 28";"IR 93688";"A10WSC-106";500263;"IR 71146-97-1-2-1-3";;"HB4317";"A11DMC-497";262;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256080;"IR 95942";3117396;"IRRI 154/BRRI DHAN 29";"IR 93687";"A10WSC-105";1828287;"IR 65482-4-136-2-2-B";;"HB4306";"A11DMC-496";437;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256079;"IR 95941";3117395;"IR 03A433/IR 68450-36-3-2-2-3";"IR 93686";"A10WSC-104";924457;"IR 01W102";;"HB4315";"A11DMC-495";346;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256078;"IR 95940";3117393;"IR 03A433/IRRI 154";"IR 93684";"A10WSC-102";94801;"IRRI 123";;"HB4485";"A11DMC-494";484;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256077;"IR 95939";3117392;"IR 03A433/IRRI 146";"IR 93683";"A10WSC-101";1876209;"OM 4498";;"HB4484";"A11DMC-493";548;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256076;"IR 95938";3117391;"IR 03A433/IR 00A117";"IR 93682";"A10WSC-100";1356053;"MTU 1010";;"HB4454";"A11DMC-492";430;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256075;"IR 95937";3117390;"IR 03A433/IR 65482-4-136-2-2-B";"IR 93681";"A10WSC-99";462373;"IR 71700-247-1-1-2";;"HB4397";"A11DMC-491";316;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256074;"IR 95936";3117387;"IR 03A433/BR 28";"IR 93678";"A10WSC-96";863057;"IRRI 143";;"HB4339";"A11DMC-490";210;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256073;"IR 95935";3117386;"IR 03A433/BRRI DHAN 29";"IR 93677";"A10WSC-95";1111266;"IRRI 146";;"HB4338";"A11DMC-489";320;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256072;"IR 95934";3117385;"IRRI 146/BRRI DHAN 29";"IR 93676";"A10WSC-94";506267;"IR 00A117";;"HB4331";"A11DMC-488";152;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
2011;"DS";3256071;"IR 95933";3117384;"IR 04A409/MTU 1010";"IR 93675";"A10WSC-93";500263;"IR 71146-97-1-2-1-3";;"HB4317";"A11DMC-487";135;"PSVirk";"IRRIGATED SEA";"IRRIGATED";;"Irrigated Breeding-Southeast Asia";"PBGB"
