"year";"season";"gid";"designation";"seed_source_name";"cross_preferred_name";"cross_unique_id";"female_gid";"female_preferred_name";"female_line_name";"male_gid";"male_preferred_name";"male_line_name";"breeding_method_name";"study_name";"entry_code"
"2012";"WS";"312471";"SUPER BASMATI";"HB6159";"BAS 320/IR 661";"IRIS 4-31586";"263887";"BAS 320";;"961";"IR 661";;"Single cross";"HB2012WS";"HB7201"
"2012";"WS";"94428";"WAB 56-125";"HB6160";"IDSA 6/IAC 164";"IRIS 10-94428";"393281";"IDSA 6 (IRAT 216)";;"435086";"IAC 164";;"Single cross";"HB2012WS";"HB7202"
"2012";"WS";"311659";"WAB 96-1-1";"HB6161";"ITA 257/YS 121";"IRIS 4-29363";"412078";"ITA 257";;"312432";"YS 121";;"Single cross";"HB2012WS";"HB7203"
"2012";"WS";"3337618";"AGAMI M 1";"HB6196";"AGAMI MI";"IRIS 311-1416283";;;;;;;"Unknown selection method";"HB2012WS";"HB7204"
"2012";"WS";"3337693";"ARANG";"HB6197";"ARANG";"IRIS 311-1416443";;;;;;;"Collected sample";"HB2012WS";"HB7205"
"2012";"WS";"3620477";"B 1050 D-KN-1-1-1-1-3";"L12DS-103 # 528";"PELITA I 2/T 442-36";"IRIS 311-1474416";"303828";"PELITA I 2";;"4335";"T 442-36";;"Single cross";"HB2012WS";"HB7206"
"2012";"WS";"3619996";"BEA BALOK LOAS";"L12DS-103 # 15";"BEA BALOK LOAS";"IRIS 311-1473903";;;;;;;"Unknown";"HB2012WS";"HB7207"
"2012";"WS";"3619693";"BEAQ PENDJALIN";"L12DS-103 # 222";"BEAQ PENDJALIN";"IRIS 311-1474110";;;;;;;"Collected sample";"HB2012WS";"HB7208"
"2012";"WS";"3619986";"BENONG 130";"L12DS-103 # 5";"BENONG 130";"IRIS 311-1473893";;;;;;;"Unknown selection method";"HB2012WS";"HB7209"
"2012";"WS";"3619880";"BUNGA MEHU";"L12DS-103 # 239";"BUNGA MEHU";"IRIS 311-1474127";;;;;;;"Collected sample";"HB2012WS";"HB7210"
"2012";"WS";"3619891";"CICIH GEDU";"L12DS-103 # 250";"CICIH GEDU";"IRIS 311-1474138";;;;;;;"Collected sample";"HB2012WS";"HB7211"
"2012";"WS";"3619900";"DJAMBUAN";"L12DS-103 # 259";"DJAMBUAN";"IRIS 311-1474147";;;;;;;"Unknown selection method";"HB2012WS";"HB7212"
"2012";"WS";"3619910";"DJAWA MUGI";"L12DS-103 # 269";"DJAWA MUGI";"IRIS 311-1474157";;;;;;;"Collected sample";"HB2012WS";"HB7213"
"2012";"WS";"3157604";"DULAR";"L12DS-77 # 61";"DUMAI/LARKOCH";"IRIS 311-1380727";"306213";"DUMAI";;"420265";"LARKOCH";;"Single cross";"HB2012WS";"HB7214"
"2012";"WS";"3619931";"GENDJAH URANG";"L12DS-103 # 290";"GENDJAH URANG";"IRIS 311-1474178";;;;;;;"Unknown selection method";"HB2012WS";"HB7215"
"2012";"WS";"3383252";"IR 67962-84-2-2-2";"HB6264";"IR 65600-1-2/KETAN LOMBOK";"IRIS 179-1000940";"85423";"IR 65600-1-2";;"83133";"KETAN LOMBOK";;"Single cross";"HB2012WS";"HB7216"
"2012";"WS";"3383253";"IR 67966-44-2-3";"HB6265";"IR 65600-1-2/SENGKEU";"IRIS 179-1000941";"85423";"IR 65600-1-2";;"80056";"SENGKEU";;"Single cross";"HB2012WS";"HB7217"
"2012";"WS";"777182";"IR 69428-6-1-1-3-3";"HB6271";"IR 65564-44-5-2/SENGKEU//IR 65600-1-3-2";"IRIS 18-106523";"86451";"IR 68510";;"87651";"IR 65600-1-3-2";;"Three-way cross";"HB2012WS";"HB7218"
"2012";"WS";"1161411";"IRRI 148";"HB6202";"IR 55419-4*2/WAY RAREM";"IRIS 103-169474";"95557";"IR 73278";;"84636";"IR 55419-4";;"Backcross";"HB2012WS";"HB7219"
"2012";"WS";"1161409";"IR 74371-70-1-1";"HB6243";"IR 55419-4*2/WAY RAREM";"IRIS 103-169480";"95557";"IR 73278";;"84636";"IR 55419-4";;"Backcross";"HB2012WS";"HB7220"
"2012";"WS";"2039266";"IR07N112";"HB6266";"IR 72225-29-1-2-1/IR04K102";"IRIS 66-508635";"640138";"IR 72225-29-1-2-1";"IR 07N112";"1268600";"IR04K102";"IR 04K102";"Single cross";"HB2012WS";"HB7221"
"2012";"WS";"2337886";"IR08N121";"HB6268";"ANSANBYEO/IR04N114";"IRIS 66-568086";"185111";"ANSANBYEO";"IR 08N121";"1182095";"IR04N114";"IR 04N114";"Single cross";"HB2012WS";"HB7222"
"2012";"WS";"2487859";"IR08L181";"L12DS-97A # 16";"IRRI 132/IRRI 148";"IRIS 211-1299045";"204538";"IR 55423-01 (NSIC RC 9)";"IR 08L181";"1161411";"IRRI 148";;"Single cross";"HB2012WS";"HB7223"
"2012";"WS";"2489277";"IR08L216";"HB6207";"IR 78875-176-B-2/IR 78875-207-B-3";"IRIS 211-1297627";"1329644";"IR 78875-176-B-2";"IR 08L216";"1329430";"IR 78875-207-B-3";;"Single cross";"HB2012WS";"HB7224"
"2012";"WS";"2663546";"IR09L120";"L12DS-97A # 13";"IR00A107/IR 72176-140-1-2-2-3";"IRIS 211-1328304";"164219";"IR00A107";"IR 09L120";"640217";"IR 72176-140-1-2-2-3";;"Single cross";"HB2012WS";"HB7225"
"2012";"WS";"2652409";"IR09L337";"L12DS-97A # 15";"IR 71700-247-1-1-2/SAMBHA MAHSURI";"IRIS 211-1328690";"462373";"IR 71700-247-1-1-2";"IR 09L337";"1162264";"SAMBHA MAHSURI";;"Single cross";"HB2012WS";"HB7226"
"2012";"WS";"2643934";"IR09L336";"L12DS-97A # 5";"IR 72022-46-2-3-3-2/IR 57514-PMI 5-B-1-2";"IRIS 249-1342432";"1193040";"IR 72022-46-2-3-3-2";"IR 09L336";"85818";"IR 57514-PMI 5-B-1-2";;"Single cross";"HB2012WS";"HB7227"
"2012";"WS";"2652472";"IR09L204";"L12DS-97A # 1";"IR 72022-46-2-3-3-2/SWARNA";"IRIS 211-1328627";"1193040";"IR 72022-46-2-3-3-2";"IR 09L204";"417794";"SWARNA";;"Single cross";"HB2012WS";"HB7228"
"2012";"WS";"2652503";"IR09L342";"L12DS-97A # 4";"IR 72022-46-2-3-3-2/IR 57514-PMI 5-B-1-2";"IRIS 211-1328596";"1193040";"IR 72022-46-2-3-3-2";"IR 09L342";"85818";"IR 57514-PMI 5-B-1-2";;"Single cross";"HB2012WS";"HB7229"
"2012";"WS";"2652454";"IR09L303";"L12DS-97A # 9";"IR 72022-46-2-3-3-2/IR 57514-PMI 5-B-1-2";"IRIS 211-1328645";"1193040";"IR 72022-46-2-3-3-2";"IR 09L303";"85818";"IR 57514-PMI 5-B-1-2";;"Single cross";"HB2012WS";"HB7230"
"2012";"WS";"2649273";"IR09L179";"HB6214";"IR 78878-53-2-2-2/CT 6510-24-1-2";"IRIS 211-1334564";"1319482";"IR 78878-53-2-2-2";"IR 09L179";"404133";"CT 6510-24-1-2";;"Single cross";"HB2012WS";"HB7231"
"2012";"WS";"2969198";"IR10L411";"A12DS-09 # 3";"IR 78878-53-2-2-2/IR03A550";"IRIS 211-1378543";"1319482";"IR 78878-53-2-2-2";"IR 10L411";"1134623";"IR03A550";"IR 03A550";"Single cross";"HB2012WS";"HB7232"
"2012";"WS";"3148692";"IR11L230";"HB6225";"IR 77080-B-4-2-2/IR 78933-B-24-B-B-1";"IRIS 311-1389782";"1193021";"IR 77080-B-4-2-2";"IR 11L230";"1981840";"IR 78933-B-24-B-B-1";;"Single cross";"HB2012WS";"HB7233"
"2012";"WS";"3154320";"IR 87705-83-12-B";"L11DS-26 # 263";"IR 77298-14-1-2-10/IR 64";"IRIS 311-1384147";"2154106";"IR 77298-14-1-2-10";;"50533";"IR 64";;"Single cross";"HB2012WS";"HB7234"
"2012";"WS";"3154370";"IR 87707-118-B-B-B";"L11DS-26 # 118";"IR 77298-14-1-2-10/IR 77298-5-6-11";"IRIS 311-1384097";"2154106";"IR 77298-14-1-2-10";;"2154151";"IR 77298-5-6-11";;"Single cross";"HB2012WS";"HB7235"
"2012";"WS";"3154400";"IR 87707-182-B-B-B";"L11DS-26 # 167";"IR 77298-14-1-2-10/IR 77298-5-6-11";"IRIS 311-1384067";"2154106";"IR 77298-14-1-2-10";;"2154151";"IR 77298-5-6-11";;"Single cross";"HB2012WS";"HB7236"
"2012";"WS";"3154395";"IR 87707-445-B-B-B";"L11DS-26 # 257";"IR 77298-14-1-2-10/IR 77298-5-6-11";"IRIS 311-1384072";"2154106";"IR 77298-14-1-2-10";;"2154151";"IR 77298-5-6-11";;"Single cross";"HB2012WS";"HB7237"
"2012";"WS";"3154372";"IR 87707-446-B-B-B";"L11DS-26 # 127";"IR 77298-14-1-2-10/IR 77298-5-6-11";"IRIS 311-1384095";"2154106";"IR 77298-14-1-2-10";;"2154151";"IR 77298-5-6-11";;"Single cross";"HB2012WS";"HB7238"
"2012";"WS";"3148860";"IR11L261";"HB6228";"IR06L164/BP 234 E-MR-11";"IRIS 311-1389614";"1603627";"IR06L164";"IR 11L261";"1315105";"BP 234 E-MR-11";;"Single cross";"HB2012WS";"HB7239"
"2012";"WS";"3148196";"IR 88288-10-4-1-4";"HB6233";"IRRI 132/2*SUPER BASMATI";"IRIS 311-1390278";"2403593";"IR 86890";;"312471";"SUPER BASMATI";;"Backcross";"HB2012WS";"HB7240"
"2012";"WS";"3511029";"IR 90265-B-551-1";"HB6236";"N 22/2*THADOKKHAM 1";"IRIS 311-1452743";"2548447";"IR 88954";;"568156";"THADOKKHAM 1";;"Backcross";"HB2012WS";"HB7241"
"2012";"WS";"3316689";"IR 90266-B-228-1";"HB6239";"IR 55419-04/2*THADOKKHAM 1";"IRIS 311-1415350";"2548676";"IR 88843";;"568156";"THADOKKHAM 1";;"Backcross";"HB2012WS";"HB7242"
"2012";"WS";"3156932";"KALI AUS";"HB4829";"KALI AUS";"IRIS 311-1381529";;;;;;;"Unknown selection method";"HB2012WS";"HB7243"
"2012";"WS";"3620110";"LAMBANG PUTIH";"L12DS-103 # 384";"LAMBANG PUTIH";"IRIS 311-1474272";;;;;;;"Collected sample";"HB2012WS";"HB7244"
"2012";"WS";"3619993";"LAPANG";"L12DS-103 # 12";"LAPANG";"IRIS 311-1473900";;;;;;;"Unknown selection method";"HB2012WS";"HB7245"
"2012";"WS";"3620001";"LERI";"L12DS-103 # 20";"LERI";"IRIS 311-1473908";;;;;;;"Unknown";"HB2012WS";"HB7246"
"2012";"WS";"393776";"MAJOR";"L12DS-103 # 11";"MAJOR";"IRIS 6-112574";;;;;;;"Unknown selection method";"HB2012WS";"HB7247"
"2012";"WS";"3620137";"MANURUN BULU";"L12DS-103 # 411";"MANURUN BULU";"IRIS 311-1474299";;;;;;;"Collected sample";"HB2012WS";"HB7248"
"2012";"WS";"3620033";"MAUNI";"L12DS-103 # 52";"MAUNI";"IRIS 311-1473940";;;;;;;"Unknown";"HB2012WS";"HB7249"
"2012";"WS";"2783557";"MR 219";"HB6245";"RU 3365-14-1-1/RU 2977-20-2-2";"IRIS 251-40886";"654083";"RU 3365-14-1-1";;"652974";"RU 2977-20-2-2";"Y 1096";"Single cross";"HB2012WS";"HB7250"
"2012";"WS";"1356053";"MTU 1010";"L12DS-12 # 21";"MTU 1010";"IRIS 103-170304";;;;;;;;"HB2012WS";"HB7251"
"2012";"WS";"420700";"N 22";"HB6247";"N 22";"IRIS 3-555";;;;;;;"Unknown selection method";"HB2012WS";"HB7252"
"2012";"WS";"3380667";"NERICA 14";"L12DS-92 # 77";"WAB 56-50/CG 14";"IRIS 251-66517";"311658";"WAB 56-50";;"507718";"CG 14";;"Single cross";"HB2012WS";"HB7253"
"2012";"WS";"3380658";"NERICA 5";"L12DS-92 # 15";"WAB 56-104/CG 14";"IRIS 251-66508";"311657";"WAB 56-104";;"507718";"CG 14";;"Single cross";"HB2012WS";"HB7254"
"2012";"WS";"3380660";"NERICA 7";"L12DS-92 # 78";"WAB 56-104/CG 14";"IRIS 251-66510";"311657";"WAB 56-104";;"507718";"CG 14";;"Single cross";"HB2012WS";"HB7255"
"2012";"WS";"3380661";"NERICA 8";"L12DS-92 # 76";"WAB 56-104/CG 14";"IRIS 251-66511";"311657";"WAB 56-104";;"507718";"CG 14";;"Single cross";"HB2012WS";"HB7256"
"2012";"WS";"3380624";"NERICA-L-31";"L12DS-92 # 74";"WAB 1291/4*IR 64";"IRIS 251-66474";"2007153";"TOG 5681/3*IR 64";;"50533";"IR 64";;"Backcross";"HB2012WS";"HB7257"
"2012";"WS";"3620169";"NOGO BELE 2";"L12DS-103 # 443";"NOGO BELE 2";"IRIS 311-1474331";;;;;;;"Unknown selection method";"HB2012WS";"HB7258"
"2012";"WS";"3620186";"PARADA";"L12DS-103 # 460";"PARADA";"IRIS 311-1474348";;;;;;;"Unknown selection method";"HB2012WS";"HB7259"
"2012";"WS";"3620188";"PARE BEUREUM";"L12DS-103 # 462";"PARE BEUREUM";"IRIS 311-1474350";;;;;;;"Collected sample";"HB2012WS";"HB7260"
"2012";"WS";"3620194";"PARE PUTIH SENGIH";"L12DS-103 # 468";"PARE PUTIH SENGIH";"IRIS 311-1474356";;;;;;;"Collected sample";"HB2012WS";"HB7261"
"2012";"WS";"3620195";"PELANGAN";"L12DS-103 # 469";"PELANGAN";"IRIS 311-1474357";;;;;;;"Collected sample";"HB2012WS";"HB7262"
"2012";"WS";"94801";"IRRI 123";"L12DS-12 # 43";"IR 47761-27-1-3-6/IRRI 108";"IRIS 10-94801";"74718";"IR 47761-27-1-3-6";;"80172";"PSB RC 28 (IR 56381-139-2-2)";;"Single cross";"HB2012WS";"HB7263"
"2012";"WS";"3620468";"PULUT BOLONG";"L12DS-103 # 519";"PULUT BOLONG";"IRIS 311-1474407";;;;;;;"Unknown selection method";"HB2012WS";"HB7264"
"2012";"WS";"3619665";"RONTJE";"L12DS-103 # 194";"RONTJE";"IRIS 311-1474082";;;;;;;"Accession into genebank";"HB2012WS";"HB7265"
"2012";"WS";"1162264";"SAMBHA MAHSURI";"HB6251";"RP 5/MAHSURI";"IRIS 66-361001";"280735";"RP 5";;"12517";"MAHSURI";;"Single cross";"HB2012WS";"HB7266"
"2012";"WS";"3364829";"SARO 5";"HB6191";"SARO 5";"IRIS 251-65497";;;;;;;"Unknown selection method";"HB2012WS";"HB7267"
"2012";"WS";"3620024";"SUKANANDI";"L12DS-103 # 43";"SUKANANDI";"IRIS 311-1473931";;;;;;;"Unknown selection method";"HB2012WS";"HB7268"
"2012";"WS";"89864";"VANDANA";"HB6259";"C 22/KALAKERI";"IRIS 10-89864";"19082";"CO 22";;"2282881";"KALAKERI";;"Single cross";"HB2012WS";"HB7269"
"2012";"WS";"1326472";"WAB 878-6-37-4-4-P2-HB";"HB6261";"CG 20/WAB 181-18";"IRIS 71-82894";"1225182";"CG 20";;"311557";"WAB 181-18";;"Single cross";"HB2012WS";"HB7270"
"2012";"DS";"3491082";"C 7546 WH 2-2-1-1-9-2-3-2-1-2";"1404";"PR 30248 WH 18-C2-3-1-1//JHR 3 B-CB-8/IR 68284 H-C54-2-1";"IRIS 323-11970";"3489903";"PR 30248 WH 18-C2-3-1-1";;"3489594";"JHR 3 B-CB-8/IR 68284 H-C54-2-1";;"Three-way cross";"HB2012DS";"HB6001"
"2012";"DS";"3056013";"HHZ 1-Y4-Y1";"MTSI-1240";"HUANG-HUA-ZHAN*2/YUE-XIANG-ZHAN";"IRIS 253-866404";"2480445";"HUANG-HUA-ZHAN";;"2480527";"HUANG-HUA-ZHAN/YUE-XIANG-ZHAN";;"Backcross";"HB2012DS";"HB6002"
"2012";"DS";"3077132";"HHZ 8-SAL 6-SAL 3-Y2";"MTSI-1243";"HUANG-HUA-ZHAN*2/PHALGUNA";"IRIS 179-880151";"2480445";"HUANG-HUA-ZHAN";;"2480520";"HUANG-HUA-ZHAN/PHALGUNA";;"Backcross";"HB2012DS";"HB6003"
"2012";"DS";"967269";"IR02A127";"MTSI-1288";"IR00A107/IR 62243-41-1-3-3";"IRIS 18-196863";"164219";"IR00A107";"IR 02A127";"156139";"IR 62243-41-1-3-3";;"Single cross";"HB2012DS";"HB6004"
"2012";"DS";"1034677";"IR02A496";"MTSI-1239";"IR 72*2/W 574";"IRIS 66-215210";"70125";"IR 72";"IR 02A496";"845592";"IR 72/O RUFIPOGON";;"Backcross";"HB2012DS";"HB6005"
"2012";"DS";"1201260";"IR04A115";"MTSI-1286";"IR 68077-82-2-2-2-3/IR00A117";"IRIS 18-348718";"163992";"IR 68077-82-2-2-2-3";"IR 04A115";"506267";"IR00A117";"IR 00A117";"Single cross";"HB2012DS";"HB6006"
"2012";"DS";"1264383";"IRRI 151";"MTSI-1290";"IR00A112/IRRI 106";"IRIS 18-364763";"622052";"IR00A112";"IR 04A409";"83343";"PSB RC 20 (IR 57301-195-3-3)";;"Single cross";"HB2012DS";"HB6007"
"2012";"DS";"1402302";"IR05N412";"MTSI-1174";"IR 72875-94-3-3-2/IR 73707-45-3-2-3";"IRIS 66-412675";"622115";"IR 72875-94-3-3-2";"IR 05N412";"733707";"IR 73707-45-3-2-3";;"Single cross";"HB2012DS";"HB6008"
"2012";"DS";"1401730";"IR05N419";"MTSI-1349";"IR 72887-34-2-1-3/IR 73707-45-3-2-3";"IRIS 66-413247";"622072";"IR 72887-34-2-1-3";"IR 05N419";"733707";"IR 73707-45-3-2-3";;"Single cross";"HB2012DS";"HB6009"
"2012";"DS";"1960895";"IR06A144";"MTSI-1292";"IR02A127/JANAKI";"IRIS 66-473071";"967269";"IR02A127";"IR 06A144";"313134";"JANAKI";;"Single cross";"HB2012DS";"HB6010"
"2012";"DS";"1960898";"IR06A145";"MTSI-1293";"IR02A127/JANAKI";"IRIS 66-473074";"967269";"IR02A127";"IR 06A145";"313134";"JANAKI";;"Single cross";"HB2012DS";"HB6011"
"2012";"DS";"1960929";"IR06A150";"MTSI-1295";"IR02A127/IR 64";"IRIS 66-473105";"967269";"IR02A127";"IR 06A150";"50533";"IR 64";;"Single cross";"HB2012DS";"HB6012"
"2012";"DS";"1856058";"IR06N170";"MTSI-1112";"IR 68059-66-2-3-3-3/IR 68544-29-2-1-3-1-2//PSBRC 82";"IRIS 66-462210";"1113203";"IR 79556";"IR 06N170";"879294";"PSBRC 82";;"Three-way cross";"HB2012DS";"HB6013"
"2012";"DS";"1845120";"IR06N209";"MTSI-1074";"IR 71700-247-1-1-2/IRRI 104";"IRIS 66-446136";"462373";"IR 71700-247-1-1-2";"IR 06N209";"76174";"PSB RC 10 (IR 50404-57-2-2-3)";;"Single cross";"HB2012DS";"HB6014"
"2012";"DS";"2020798";"IR06N234";"MTSI-1353";"IR 72158-16-3-3/IR01A154//IRRI 118";"IRIS 66-493156";"1183017";"IR 80396";"IR 06N234";"84209";"PSB RC 64 (IR 59552-21-3-2-2)";;"Three-way cross";"HB2012DS";"HB6015"
"2012";"DS";"2348737";"IR08A172";"MTSI-1298";"IR 73013-95-1-3-2/IRRI 123";"IRIS 66-586170";"651586";"IR 73013-95-1-3-2";"IR 08A172";"94801";"IRRI 123";;"Single cross";"HB2012DS";"HB6016"
"2012";"DS";"2337754";"IR08N134";"MTSI-1154";"IR 72967-12-2-3/PR 31090-33-2-1";"IRIS 66-568218";"594983";"IR 72967-12-2-3";"IR 08N134";"1405279";"PR 31090-33-2-1";;"Single cross";"HB2012DS";"HB6017"
"2012";"DS";"2337749";"IR08N136";"MTSI-1155";"IR 72967-12-2-3/PR 31090-33-2-1";"IRIS 66-568223";"594983";"IR 72967-12-2-3";"IR 08N136";"1405279";"PR 31090-33-2-1";;"Single cross";"HB2012DS";"HB6018"
"2012";"DS";"2336574";"IR08N185";"MTSI-1118";"IR 72967-12-2-3/IR01N142//IRRI 123";"IRIS 66-569398";"1329261";"IR 82013";"IR 08N185";"94801";"IRRI 123";;"Three-way cross";"HB2012DS";"HB6019"
"2012";"DS";"2472131";"IR09A104";"MTSI-1061";"IR 66/IR 72870-19-2-2-3";"IRIS 66-654270";"67092";"IR 66";"IR 09A104";"622136";"IR 72870-19-2-2-3";;"Single cross";"HB2012DS";"HB6020"
"2012";"DS";"3173031";"IR09A136";"MTSI-1043";"IR01A135/IRRI 123//IR01A163";"IRIS 266-8658";"1385679";"IR 82499";"IR 09A136";"909971";"IR01A163";"IR 01A163";"Three-way cross";"HB2012DS";"HB6021"
"2012";"DS";"2525093";"IR09N274";"MTSI-1358";"IR 72860-74-1-2-1/IR 72158-11-5-2-3//IRRI 105";"IRIS 179-667364";"1385692";"IR 82486";"IR 09N274";"82290";"PSB RC 18 (IR 51672-62-2-1-1-2-3)";;"Three-way cross";"HB2012DS";"HB6022"
"2012";"DS";"2472005";"IR09N473";"MTSI-1363";"JANAKI/IR02N463//IRRI 123";"IRIS 66-654396";"1876307";"IR 83290";"IR 09N473";"94801";"IRRI 123";;"Three-way cross";"HB2012DS";"HB6023"
"2012";"DS";"2451090";"IR09N499";"MTSI-1122";"IR 66/NSIC RC 158";"IRIS 179-643077";"67092";"IR 66";"IR 09N499";"1111266";"NSIC RC 158";"IR 03N135";"Single cross";"HB2012DS";"HB6024"
"2012";"DS";"2451087";"IR09N500";"MTSI-1123";"IR 66/NSIC RC 158";"IRIS 179-643080";"67092";"IR 66";"IR 09N500";"1111266";"NSIC RC 158";"IR 03N135";"Single cross";"HB2012DS";"HB6025"
"2012";"DS";"2432629";"IR09N522";"MTSI-1133";"DONGANBYEO/PSBRC 82//AREUMBYEO";"IRIS 66-630221";"1385726";"IR 82447";"IR 09N522";"923791";"AREUMBYEO";;"Three-way cross";"HB2012DS";"HB6026"
"2012";"DS";"2450817";"IR09N542";"1771";"IR00A109/IR 72967-170-1-2-3-2";"IRIS 179-643350";"497625";"IR 69726-116-1-3 (MATATAG 1)";"IR 09N542";"734206";"IR 72967-170-1-2-3-2";;"Single cross";"HB2012DS";"HB6027"
"2012";"DS";"3128591";"IR10F290";"MTSI-1389";"IR 70215-4-CPA 3-1-3-1/NSIC RC 158";"IRIS 253-895376";"675035";"IR 70215-4-CPA 3-1-3-1";"IR 10F290";"1111266";"NSIC RC 158";"IR 03N135";"Single cross";"HB2012DS";"HB6028"
"2012";"DS";"3128689";"IR10F388";"MTSI-1261";"IRRI 143/IRRI 149";"IRIS 253-895474";"863057";"IRRI 143";"IR 10F388";"2159583";"IRRI 149";"IR 07F102";"Single cross";"HB2012DS";"HB6029"
"2012";"DS";"2697646";"IR10M122";"MTSI-1222";"IR 70114-5-3-3-3/IR 73691-14-1";"IRIS 179-718644";"568424";"IR 70114-5-3-3-3";"IR 10M122";"1006049";"IR 73691-14-1";;"Single cross";"HB2012DS";"HB6030"
"2012";"DS";"2696924";"IR10M144";"MTSI-1386";"IR05M119/IR 65450-173-2-1-3-3";"IRIS 179-719366";"1386104";"IR05M119";"IR 10M144";"2242344";"IR 65450-173-2-1-3-3";;"Single cross";"HB2012DS";"HB6031"
"2012";"DS";"2432913";"IR10N105";"MTSI-1095";"IR04N114/IRRI 136//Mae khaw";"IRIS 66-629937";"1385625";"IR 82553";"IR 10N105";"333798";"Mae khaw";;"Three-way cross";"HB2012DS";"HB6032"
"2012";"DS";"2754601";"IR10N108";"MTSI-1180";"IR 65620-192-3-3-3-2/IR02N463//IR 72875-94-3-3-2";"IRIS 179-741569";"1876319";"IR 83302";"IR 10N108";"622115";"IR 72875-94-3-3-2";;"Three-way cross";"HB2012DS";"HB6033"
"2012";"DS";"2754611";"IR10N184";"MTSI-1367";"IR 63896-60-3-1-2/IR 71676-106-10-3//IRRI 123";"IRIS 179-741579";"2011403";"IR 83820";"IR 10N184";"94801";"IRRI 123";;"Three-way cross";"HB2012DS";"HB6034"
"2012";"DS";"2697813";"IR10N225";"MTSI-1334";"IR01N106/IR01N194//IRRI 143";"IRIS 179-718477";"2011384";"IR 83839";"IR 10N225";"863057";"IRRI 143";"IR 01A108";"Three-way cross";"HB2012DS";"HB6035"
"2012";"DS";"2697810";"IR10N226";"MTSI-1335";"IR01N106/IR01N194//IRRI 143";"IRIS 179-718480";"2011384";"IR 83839";"IR 10N226";"863057";"IRRI 143";"IR 01A108";"Three-way cross";"HB2012DS";"HB6036"
"2012";"DS";"2697132";"IR10N277";"MTSI-1315";"IR 79499-14-1-2-2/IR 65450-173-2-1-1-3-3";"IRIS 179-719158";"1402592";"IR 79499-14-1-2-2";"IR 10N277";"160040";"IR 65450-173-2-1-1-3-3";;"Single cross";"HB2012DS";"HB6037"
"2012";"DS";"2696858";"IR10N303";"MTSI-1343";"IR 72906-32-1-3-3/IR02N139//IRRI 118";"IRIS 179-719432";"2173923";"IR 84737";"IR 10N303";"84209";"PSB RC 64 (IR 59552-21-3-2-2)";;"Three-way cross";"HB2012DS";"HB6038"
"2012";"DS";"2696855";"IR10N304";"MTSI-1344";"IR 72906-32-1-3-3/IR02N139//IRRI 118";"IRIS 179-719435";"2173923";"IR 84737";"IR 10N304";"84209";"PSB RC 64 (IR 59552-21-3-2-2)";;"Three-way cross";"HB2012DS";"HB6039"
"2012";"DS";"3489515";"PR 30245-10-414";"1425";"PR 30245";"IRIS 266-12803";"3802863";"IR64-AC97 WP (ANTHER CULTURE)";;;;;"Single cross";"HB2012DS";"HB6040"
"2012";"DS";"3489445";"PR 35766-B-24-3-2-2-2";"1634";"PSB RC 14/PR 31561-AR 32-11-63-3";"IRIS 323-11744";"2173522";"PSB RC 14";;"2752811";"PR 31561-AR 32-11-63-3";;"Single cross";"HB2012DS";"HB6041"
"2012";"DS";"3488874";"PR 35786-B-3-3-2-1-1";"1470";"PR 35786";"IRIS 266-12816";"3801639";"AR 32-19-3-3";;"3803060";"PR 33214";;"Single cross";"HB2012DS";"HB6042"
"2012";"DS";"3490972";"PR 36831-31-1-1-1-1-1";"1479";"IRRI 127/SINANOT";"IRIS 266-12817";"501558";"IR 69726-29-1-2-2-2 (MATATAG 2)";;"3488958";"SINANOT";;"Single cross";"HB2012DS";"HB6043"
"2012";"DS";"3490821";"PR 36933-B-1-36-1-1-1";"1499";"PR 25545-2-1-2-1/IRRI 141";"IRIS 266-12819";"999187";"PR 25545-2-1-2-1";;"987506";"IR 61979-138-1-3-2-3 (ANGELICA)";;"Single cross";"HB2012DS";"HB6044"
"2012";"DS";"3491019";"PR 37246-2-3-2-1-1-2-2";"1560";"IR 60819 R/AR 32-19-3-3";"IRIS 266-12787";"3488959";"IR 60819 R";;"1406195";"AR 32-19-3-3";;"Single cross";"HB2012DS";"HB6045"
"2012";"DS";"3490817";"PR 37275-7-14-5-1-2-2-1-2";"1571";"PR 37275";"IRIS 266-12790";"3802875";"M 45";;"3803775";"AR 32-11-63-3";;"Single cross";"HB2012DS";"HB6046"
"2012";"DS";"3489801";"PR 37285-17-31-12-1-21-1-2";"1577";"PR 37285";"IRIS 266-12326";"3802888";"M 6";;"3801639";"AR 32-19-3-3";;"Single cross";"HB2012DS";"HB6047"
"2012";"DS";"3490908";"PR 37286-18-15-6-1-1-2-2";"1580";"?/?";"IRIS 266-12813";"3802261";"MS 8";;"3803580";"AR 32-2-84-2";;"Single cross";"HB2012DS";"HB6048"
"2012";"DS";"3490156";"PR 37866-1B-1-4";"1644";"PR 37866";"IRIS 266-12795";;;;;;;"Unknown selection method";"HB2012DS";"HB6049"
"2012";"DS";"3490641";"PR 37921-B-3-2-2";"1646";"ADRON 117//DM 25/AR 32-19-3-3";"IRIS 266-12811";"2263474";"ADRON 117";;"3488299";"DM 25/AR 32-19-3-3";;"Three-way cross";"HB2012DS";"HB6050"
"2012";"DS";"3490423";"PR 37934-3B-8-2-1";"1653";"?/?";"IRIS 266-12786";"3802137";"C 7407 WH 11-3-3";;"3803825";"PR 30595-B-2-1-1-1-2-4";;"Single cross";"HB2012DS";"HB6051"
